,building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
2854303,1249,1,2016-02-22 23:00:00,684.265,14,Office,159384,,,9.4,0.0,-3.3,0.0,1021.0,0.0,0.0
2854304,1249,2,2016-02-22 23:00:00,899.64,14,Office,159384,,,9.4,0.0,-3.3,0.0,1021.0,0.0,0.0
2854305,1249,3,2016-02-22 23:00:00,945.512,14,Office,159384,,,9.4,0.0,-3.3,0.0,1021.0,0.0,0.0
2856385,1249,0,2016-02-23 00:00:00,342.0,14,Office,159384,,,7.8,0.0,-2.2,0.0,1021.5,0.0,0.0
2856386,1249,1,2016-02-23 00:00:00,743.591,14,Office,159384,,,7.8,0.0,-2.2,0.0,1021.5,0.0,0.0
2856387,1249,2,2016-02-23 00:00:00,779.688,14,Office,159384,,,7.8,0.0,-2.2,0.0,1021.5,0.0,0.0
2856388,1249,3,2016-02-23 00:00:00,986.88,14,Office,159384,,,7.8,0.0,-2.2,0.0,1021.5,0.0,0.0
2858464,1249,0,2016-02-23 01:00:00,337.0,14,Office,159384,,,5.6,0.0,-1.7,0.0,1022.0,180.0,3.6
2858465,1249,1,2016-02-23 01:00:00,763.213,14,Office,159384,,,5.6,0.0,-1.7,0.0,1022.0,180.0,3.6
2858466,1249,2,2016-02-23 01:00:00,959.616,14,Office,159384,,,5.6,0.0,-1.7,0.0,1022.0,180.0,3.6
2858467,1249,3,2016-02-23 01:00:00,877.151,14,Office,159384,,,5.6,0.0,-1.7,0.0,1022.0,180.0,3.6
2860548,1249,0,2016-02-23 02:00:00,357.0,14,Office,159384,,,3.9,0.0,-1.7,0.0,1023.0,140.0,1.5
2860549,1249,1,2016-02-23 02:00:00,811.561,14,Office,159384,,,3.9,0.0,-1.7,0.0,1023.0,140.0,1.5
2860550,1249,2,2016-02-23 02:00:00,839.664,14,Office,159384,,,3.9,0.0,-1.7,0.0,1023.0,140.0,1.5
2860551,1249,3,2016-02-23 02:00:00,966.411,14,Office,159384,,,3.9,0.0,-1.7,0.0,1023.0,140.0,1.5
2862631,1249,0,2016-02-23 03:00:00,345.0,14,Office,159384,,,3.9,0.0,-1.7,0.0,1023.0,0.0,0.0
2862632,1249,1,2016-02-23 03:00:00,708.901,14,Office,159384,,,3.9,0.0,-1.7,0.0,1023.0,0.0,0.0
2862633,1249,2,2016-02-23 03:00:00,1259.5,14,Office,159384,,,3.9,0.0,-1.7,0.0,1023.0,0.0,0.0
2862634,1249,3,2016-02-23 03:00:00,1046.96,14,Office,159384,,,3.9,0.0,-1.7,0.0,1023.0,0.0,0.0
2864717,1249,0,2016-02-23 04:00:00,319.0,14,Office,159384,,,1.7,0.0,-2.8,0.0,1023.5,60.0,2.1
2864718,1249,1,2016-02-23 04:00:00,673.2,14,Office,159384,,,1.7,0.0,-2.8,0.0,1023.5,60.0,2.1
2864719,1249,2,2016-02-23 04:00:00,959.616,14,Office,159384,,,1.7,0.0,-2.8,0.0,1023.5,60.0,2.1
2864720,1249,3,2016-02-23 04:00:00,1002.82,14,Office,159384,,,1.7,0.0,-2.8,0.0,1023.5,60.0,2.1
2866803,1249,0,2016-02-23 05:00:00,321.0,14,Office,159384,,,2.2,0.0,-1.7,0.0,1023.5,40.0,1.5
2866804,1249,1,2016-02-23 05:00:00,596.421,14,Office,159384,,,2.2,0.0,-1.7,0.0,1023.5,40.0,1.5
2866805,1249,2,2016-02-23 05:00:00,839.664,14,Office,159384,,,2.2,0.0,-1.7,0.0,1023.5,40.0,1.5
2866806,1249,3,2016-02-23 05:00:00,992.998,14,Office,159384,,,2.2,0.0,-1.7,0.0,1023.5,40.0,1.5
2868886,1249,0,2016-02-23 06:00:00,317.0,14,Office,159384,,,1.7,0.0,-1.7,0.0,1023.5,50.0,2.6
2868887,1249,1,2016-02-23 06:00:00,593.111,14,Office,159384,,,1.7,0.0,-1.7,0.0,1023.5,50.0,2.6
2868888,1249,2,2016-02-23 06:00:00,1019.59,14,Office,159384,,,1.7,0.0,-1.7,0.0,1023.5,50.0,2.6
2868889,1249,3,2016-02-23 06:00:00,990.024,14,Office,159384,,,1.7,0.0,-1.7,0.0,1023.5,50.0,2.6
2870968,1249,0,2016-02-23 07:00:00,308.0,14,Office,159384,,,2.2,0.0,-2.8,0.0,1023.5,40.0,4.1
2870969,1249,1,2016-02-23 07:00:00,599.009,14,Office,159384,,,2.2,0.0,-2.8,0.0,1023.5,40.0,4.1
2870970,1249,2,2016-02-23 07:00:00,959.616,14,Office,159384,,,2.2,0.0,-2.8,0.0,1023.5,40.0,4.1
2870971,1249,3,2016-02-23 07:00:00,1027.81,14,Office,159384,,,2.2,0.0,-2.8,0.0,1023.5,40.0,4.1
2873050,1249,0,2016-02-23 08:00:00,329.0,14,Office,159384,,,2.2,,-3.3,0.0,1023.5,50.0,4.1
2873051,1249,1,2016-02-23 08:00:00,536.574,14,Office,159384,,,2.2,,-3.3,0.0,1023.5,50.0,4.1
2873052,1249,2,2016-02-23 08:00:00,1139.54,14,Office,159384,,,2.2,,-3.3,0.0,1023.5,50.0,4.1
2873053,1249,3,2016-02-23 08:00:00,1248.17,14,Office,159384,,,2.2,,-3.3,0.0,1023.5,50.0,4.1
2874922,1249,0,2016-02-23 09:00:00,306.0,14,Office,159384,,,1.7,,-5.0,0.0,1023.0,40.0,4.6
2874923,1249,1,2016-02-23 09:00:00,527.068,14,Office,159384,,,1.7,,-5.0,0.0,1023.0,40.0,4.6
2874924,1249,2,2016-02-23 09:00:00,899.64,14,Office,159384,,,1.7,,-5.0,0.0,1023.0,40.0,4.6
2874925,1249,3,2016-02-23 09:00:00,1130.79,14,Office,159384,,,1.7,,-5.0,0.0,1023.0,40.0,4.6
2877004,1249,0,2016-02-23 10:00:00,309.0,14,Office,159384,,,1.1,0.0,-7.2,0.0,1023.0,40.0,4.6
2877005,1249,1,2016-02-23 10:00:00,656.69,14,Office,159384,,,1.1,0.0,-7.2,0.0,1023.0,40.0,4.6
2877006,1249,2,2016-02-23 10:00:00,959.616,14,Office,159384,,,1.1,0.0,-7.2,0.0,1023.0,40.0,4.6
2877007,1249,3,2016-02-23 10:00:00,1108.39,14,Office,159384,,,1.1,0.0,-7.2,0.0,1023.0,40.0,4.6
2879086,1249,0,2016-02-23 11:00:00,310.0,14,Office,159384,,,1.7,,-7.8,0.0,1023.5,50.0,4.1
2879087,1249,1,2016-02-23 11:00:00,549.807,14,Office,159384,,,1.7,,-7.8,0.0,1023.5,50.0,4.1
2879088,1249,2,2016-02-23 11:00:00,959.616,14,Office,159384,,,1.7,,-7.8,0.0,1023.5,50.0,4.1
2879089,1249,3,2016-02-23 11:00:00,1267.25,14,Office,159384,,,1.7,,-7.8,0.0,1023.5,50.0,4.1
2881169,1249,0,2016-02-23 12:00:00,362.0,14,Office,159384,,,1.7,,-6.7,0.0,1023.5,50.0,4.6
2881170,1249,1,2016-02-23 12:00:00,471.438,14,Office,159384,,,1.7,,-6.7,0.0,1023.5,50.0,4.6
2881171,1249,2,2016-02-23 12:00:00,1079.57,14,Office,159384,,,1.7,,-6.7,0.0,1023.5,50.0,4.6
2881172,1249,3,2016-02-23 12:00:00,1238.94,14,Office,159384,,,1.7,,-6.7,0.0,1023.5,50.0,4.6
2883252,1249,0,2016-02-23 13:00:00,328.0,14,Office,159384,,,2.2,,-4.4,0.0,1024.0,50.0,4.6
2883253,1249,1,2016-02-23 13:00:00,582.255,14,Office,159384,,,2.2,,-4.4,0.0,1024.0,50.0,4.6
2883254,1249,2,2016-02-23 13:00:00,1019.59,14,Office,159384,,,2.2,,-4.4,0.0,1024.0,50.0,4.6
2883255,1249,3,2016-02-23 13:00:00,1165.45,14,Office,159384,,,2.2,,-4.4,0.0,1024.0,50.0,4.6
2885334,1249,0,2016-02-23 14:00:00,371.0,14,Office,159384,,,2.8,,-2.2,0.0,1024.0,50.0,4.6
2885335,1249,1,2016-02-23 14:00:00,776.779,14,Office,159384,,,2.8,,-2.2,0.0,1024.0,50.0,4.6
2885336,1249,2,2016-02-23 14:00:00,1019.59,14,Office,159384,,,2.8,,-2.2,0.0,1024.0,50.0,4.6
2885337,1249,3,2016-02-23 14:00:00,1162.46,14,Office,159384,,,2.8,,-2.2,0.0,1024.0,50.0,4.6
2887415,1249,0,2016-02-23 15:00:00,391.0,14,Office,159384,,,3.9,,1.1,3.0,1024.0,60.0,4.1
2887416,1249,1,2016-02-23 15:00:00,747.112,14,Office,159384,,,3.9,,1.1,3.0,1024.0,60.0,4.1
2887417,1249,2,2016-02-23 15:00:00,1079.57,14,Office,159384,,,3.9,,1.1,3.0,1024.0,60.0,4.1
2887418,1249,3,2016-02-23 15:00:00,1070.8,14,Office,159384,,,3.9,,1.1,3.0,1024.0,60.0,4.1
2889498,1249,0,2016-02-23 16:00:00,402.0,14,Office,159384,,,4.4,,2.8,8.0,1023.5,70.0,7.7
2889499,1249,1,2016-02-23 16:00:00,914.39,14,Office,159384,,,4.4,,2.8,8.0,1023.5,70.0,7.7
2889500,1249,2,2016-02-23 16:00:00,1079.57,14,Office,159384,,,4.4,,2.8,8.0,1023.5,70.0,7.7
2889501,1249,3,2016-02-23 16:00:00,972.319,14,Office,159384,,,4.4,,2.8,8.0,1023.5,70.0,7.7
2891580,1249,0,2016-02-23 17:00:00,414.0,14,Office,159384,,,3.9,,2.2,8.0,1022.5,80.0,6.7
2891581,1249,1,2016-02-23 17:00:00,881.933,14,Office,159384,,,3.9,,2.2,8.0,1022.5,80.0,6.7
2891582,1249,2,2016-02-23 17:00:00,1019.59,14,Office,159384,,,3.9,,2.2,8.0,1022.5,80.0,6.7
2891583,1249,3,2016-02-23 17:00:00,917.933,14,Office,159384,,,3.9,,2.2,8.0,1022.5,80.0,6.7
2893663,1249,0,2016-02-23 18:00:00,392.0,14,Office,159384,,,3.9,,2.2,-1.0,1021.5,70.0,7.2
2893664,1249,1,2016-02-23 18:00:00,893.636,14,Office,159384,,,3.9,,2.2,-1.0,1021.5,70.0,7.2
2893665,1249,2,2016-02-23 18:00:00,1019.59,14,Office,159384,,,3.9,,2.2,-1.0,1021.5,70.0,7.2
2893666,1249,3,2016-02-23 18:00:00,946.323,14,Office,159384,,,3.9,,2.2,-1.0,1021.5,70.0,7.2
2895745,1249,0,2016-02-23 19:00:00,434.0,14,Office,159384,,,3.9,,2.2,5.0,1021.5,70.0,9.3
2895746,1249,1,2016-02-23 19:00:00,788.342,14,Office,159384,,,3.9,,2.2,5.0,1021.5,70.0,9.3
2895747,1249,2,2016-02-23 19:00:00,839.664,14,Office,159384,,,3.9,,2.2,5.0,1021.5,70.0,9.3
2895748,1249,3,2016-02-23 19:00:00,957.589,14,Office,159384,,,3.9,,2.2,5.0,1021.5,70.0,9.3
2897827,1249,0,2016-02-23 20:00:00,392.0,14,Office,159384,,,3.9,,2.2,5.0,1021.5,60.0,5.7
2897828,1249,1,2016-02-23 20:00:00,791.495,14,Office,159384,,,3.9,,2.2,5.0,1021.5,60.0,5.7
2897829,1249,2,2016-02-23 20:00:00,839.664,14,Office,159384,,,3.9,,2.2,5.0,1021.5,60.0,5.7
2897830,1249,3,2016-02-23 20:00:00,989.508,14,Office,159384,,,3.9,,2.2,5.0,1021.5,60.0,5.7
2899908,1249,0,2016-02-23 21:00:00,384.0,14,Office,159384,,,3.9,,2.2,8.0,1022.0,50.0,6.7
2899909,1249,1,2016-02-23 21:00:00,958.797,14,Office,159384,,,3.9,,2.2,8.0,1022.0,50.0,6.7
2899910,1249,2,2016-02-23 21:00:00,1079.57,14,Office,159384,,,3.9,,2.2,8.0,1022.0,50.0,6.7
2899911,1249,3,2016-02-23 21:00:00,990.535,14,Office,159384,,,3.9,,2.2,8.0,1022.0,50.0,6.7
2901991,1249,0,2016-02-23 22:00:00,361.0,14,Office,159384,,,3.3,,1.7,5.0,1021.0,60.0,7.2
2901992,1249,1,2016-02-23 22:00:00,773.615,14,Office,159384,,,3.3,,1.7,5.0,1021.0,60.0,7.2
2901993,1249,2,2016-02-23 22:00:00,1019.59,14,Office,159384,,,3.3,,1.7,5.0,1021.0,60.0,7.2
2901994,1249,3,2016-02-23 22:00:00,1026.23,14,Office,159384,,,3.3,,1.7,5.0,1021.0,60.0,7.2
2904072,1249,0,2016-02-23 23:00:00,349.0,14,Office,159384,,,3.3,,1.7,3.0,1021.0,70.0,5.7
2904073,1249,1,2016-02-23 23:00:00,724.007,14,Office,159384,,,3.3,,1.7,3.0,1021.0,70.0,5.7
2904074,1249,2,2016-02-23 23:00:00,1019.59,14,Office,159384,,,3.3,,1.7,3.0,1021.0,70.0,5.7
2904075,1249,3,2016-02-23 23:00:00,1002.28,14,Office,159384,,,3.3,,1.7,3.0,1021.0,70.0,5.7
2906154,1249,0,2016-02-24 00:00:00,339.0,14,Office,159384,,,3.3,,1.7,3.0,1021.0,70.0,8.2
2906155,1249,1,2016-02-24 00:00:00,580.228,14,Office,159384,,,3.3,,1.7,3.0,1021.0,70.0,8.2
2906156,1249,2,2016-02-24 00:00:00,1019.59,14,Office,159384,,,3.3,,1.7,3.0,1021.0,70.0,8.2
2906157,1249,3,2016-02-24 00:00:00,1049.68,14,Office,159384,,,3.3,,1.7,3.0,1021.0,70.0,8.2
2908236,1249,0,2016-02-24 01:00:00,341.0,14,Office,159384,,,3.3,,1.7,3.0,1021.5,70.0,8.2
2908237,1249,1,2016-02-24 01:00:00,565.93,14,Office,159384,,,3.3,,1.7,3.0,1021.5,70.0,8.2
2908238,1249,2,2016-02-24 01:00:00,1019.59,14,Office,159384,,,3.3,,1.7,3.0,1021.5,70.0,8.2
2908239,1249,3,2016-02-24 01:00:00,1113.0,14,Office,159384,,,3.3,,1.7,3.0,1021.5,70.0,8.2
2910320,1249,0,2016-02-24 02:00:00,361.0,14,Office,159384,,,2.8,,1.1,3.0,1021.0,70.0,8.2
2910321,1249,1,2016-02-24 02:00:00,501.04,14,Office,159384,,,2.8,,1.1,3.0,1021.0,70.0,8.2
2910322,1249,2,2016-02-24 02:00:00,1079.57,14,Office,159384,,,2.8,,1.1,3.0,1021.0,70.0,8.2
2910323,1249,3,2016-02-24 02:00:00,1137.47,14,Office,159384,,,2.8,,1.1,3.0,1021.0,70.0,8.2
2912400,1249,0,2016-02-24 03:00:00,332.0,14,Office,159384,,,2.8,,1.1,0.0,1021.0,70.0,6.7
2912401,1249,1,2016-02-24 03:00:00,842.96,14,Office,159384,,,2.8,,1.1,0.0,1021.0,70.0,6.7
2912402,1249,2,2016-02-24 03:00:00,959.616,14,Office,159384,,,2.8,,1.1,0.0,1021.0,70.0,6.7
2912403,1249,3,2016-02-24 03:00:00,1157.57,14,Office,159384,,,2.8,,1.1,0.0,1021.0,70.0,6.7
2914483,1249,0,2016-02-24 04:00:00,322.0,14,Office,159384,,,2.8,,1.7,3.0,1020.5,80.0,7.2
2914484,1249,1,2016-02-24 04:00:00,482.513,14,Office,159384,,,2.8,,1.7,3.0,1020.5,80.0,7.2
2914485,1249,2,2016-02-24 04:00:00,959.616,14,Office,159384,,,2.8,,1.7,3.0,1020.5,80.0,7.2
2914486,1249,3,2016-02-24 04:00:00,1097.35,14,Office,159384,,,2.8,,1.7,3.0,1020.5,80.0,7.2
2916562,1249,0,2016-02-24 05:00:00,310.0,14,Office,159384,,,2.8,,1.7,0.0,1020.0,80.0,6.7
2916563,1249,1,2016-02-24 05:00:00,477.831,14,Office,159384,,,2.8,,1.7,0.0,1020.0,80.0,6.7
2916564,1249,2,2016-02-24 05:00:00,1079.57,14,Office,159384,,,2.8,,1.7,0.0,1020.0,80.0,6.7
2916565,1249,3,2016-02-24 05:00:00,1031.49,14,Office,159384,,,2.8,,1.7,0.0,1020.0,80.0,6.7
2918642,1249,0,2016-02-24 06:00:00,336.0,14,Office,159384,,,2.8,,1.7,0.0,1019.0,80.0,6.2
2918643,1249,1,2016-02-24 06:00:00,607.47,14,Office,159384,,,2.8,,1.7,0.0,1019.0,80.0,6.2
2918644,1249,2,2016-02-24 06:00:00,959.616,14,Office,159384,,,2.8,,1.7,0.0,1019.0,80.0,6.2
2918645,1249,3,2016-02-24 06:00:00,1080.49,14,Office,159384,,,2.8,,1.7,0.0,1019.0,80.0,6.2
2920724,1249,0,2016-02-24 07:00:00,340.0,14,Office,159384,,,3.3,,2.2,3.0,1018.0,70.0,7.7
2920725,1249,1,2016-02-24 07:00:00,604.293,14,Office,159384,,,3.3,,2.2,3.0,1018.0,70.0,7.7
2920726,1249,2,2016-02-24 07:00:00,1019.59,14,Office,159384,,,3.3,,2.2,3.0,1018.0,70.0,7.7
2920727,1249,3,2016-02-24 07:00:00,1149.36,14,Office,159384,,,3.3,,2.2,3.0,1018.0,70.0,7.7
2922809,1249,0,2016-02-24 08:00:00,326.0,14,Office,159384,,,3.3,,2.2,-1.0,1017.0,70.0,7.2
2922810,1249,1,2016-02-24 08:00:00,588.071,14,Office,159384,,,3.3,,2.2,-1.0,1017.0,70.0,7.2
2922811,1249,2,2016-02-24 08:00:00,1019.59,14,Office,159384,,,3.3,,2.2,-1.0,1017.0,70.0,7.2
2922812,1249,3,2016-02-24 08:00:00,1119.14,14,Office,159384,,,3.3,,2.2,-1.0,1017.0,70.0,7.2
2924890,1249,0,2016-02-24 09:00:00,321.0,14,Office,159384,,,3.9,,2.8,3.0,1016.0,70.0,8.2
2924891,1249,1,2016-02-24 09:00:00,601.974,14,Office,159384,,,3.9,,2.8,3.0,1016.0,70.0,8.2
2924892,1249,2,2016-02-24 09:00:00,1199.52,14,Office,159384,,,3.9,,2.8,3.0,1016.0,70.0,8.2
2924893,1249,3,2016-02-24 09:00:00,1146.7,14,Office,159384,,,3.9,,2.8,3.0,1016.0,70.0,8.2
2926970,1249,0,2016-02-24 10:00:00,309.0,14,Office,159384,,,3.9,,2.8,5.0,1016.0,70.0,6.2
2926971,1249,1,2016-02-24 10:00:00,779.195,14,Office,159384,,,3.9,,2.8,5.0,1016.0,70.0,6.2
2926972,1249,2,2016-02-24 10:00:00,1079.57,14,Office,159384,,,3.9,,2.8,5.0,1016.0,70.0,6.2
2926973,1249,3,2016-02-24 10:00:00,1238.36,14,Office,159384,,,3.9,,2.8,5.0,1016.0,70.0,6.2
2928962,1249,0,2016-02-24 11:00:00,317.0,14,Office,159384,,,4.4,,3.3,-1.0,1015.0,70.0,6.7
2928963,1249,1,2016-02-24 11:00:00,745.57,14,Office,159384,,,4.4,,3.3,-1.0,1015.0,70.0,6.7
2928964,1249,2,2016-02-24 11:00:00,899.64,14,Office,159384,,,4.4,,3.3,-1.0,1015.0,70.0,6.7
2928965,1249,3,2016-02-24 11:00:00,1249.2,14,Office,159384,,,4.4,,3.3,-1.0,1015.0,70.0,6.7
2931043,1249,0,2016-02-24 12:00:00,323.0,14,Office,159384,,,4.4,,3.3,-1.0,1014.5,70.0,6.2
2931044,1249,1,2016-02-24 12:00:00,767.249,14,Office,159384,,,4.4,,3.3,-1.0,1014.5,70.0,6.2
2931045,1249,2,2016-02-24 12:00:00,1319.47,14,Office,159384,,,4.4,,3.3,-1.0,1014.5,70.0,6.2
2931046,1249,3,2016-02-24 12:00:00,1201.32,14,Office,159384,,,4.4,,3.3,-1.0,1014.5,70.0,6.2
2933125,1249,0,2016-02-24 13:00:00,334.0,14,Office,159384,,,5.0,,3.9,3.0,1013.5,70.0,6.2
2933126,1249,1,2016-02-24 13:00:00,565.595,14,Office,159384,,,5.0,,3.9,3.0,1013.5,70.0,6.2
2933127,1249,2,2016-02-24 13:00:00,1079.57,14,Office,159384,,,5.0,,3.9,3.0,1013.5,70.0,6.2
2933128,1249,3,2016-02-24 13:00:00,1155.37,14,Office,159384,,,5.0,,3.9,3.0,1013.5,70.0,6.2
2935207,1249,0,2016-02-24 14:00:00,356.0,14,Office,159384,,,5.6,,4.4,3.0,1012.5,80.0,6.2
2935208,1249,1,2016-02-24 14:00:00,670.101,14,Office,159384,,,5.6,,4.4,3.0,1012.5,80.0,6.2
2935209,1249,2,2016-02-24 14:00:00,1139.54,14,Office,159384,,,5.6,,4.4,3.0,1012.5,80.0,6.2
2935210,1249,3,2016-02-24 14:00:00,1239.94,14,Office,159384,,,5.6,,4.4,3.0,1012.5,80.0,6.2
2937289,1249,0,2016-02-24 15:00:00,371.0,14,Office,159384,,,6.1,,5.0,8.0,1011.0,70.0,6.7
2937290,1249,1,2016-02-24 15:00:00,765.566,14,Office,159384,,,6.1,,5.0,8.0,1011.0,70.0,6.7
2937291,1249,2,2016-02-24 15:00:00,1019.59,14,Office,159384,,,6.1,,5.0,8.0,1011.0,70.0,6.7
2937292,1249,3,2016-02-24 15:00:00,1220.03,14,Office,159384,,,6.1,,5.0,8.0,1011.0,70.0,6.7
2939371,1249,0,2016-02-24 16:00:00,423.0,14,Office,159384,,,6.7,,5.6,25.0,1009.0,80.0,7.2
2939372,1249,1,2016-02-24 16:00:00,688.081,14,Office,159384,,,6.7,,5.6,25.0,1009.0,80.0,7.2
2939373,1249,2,2016-02-24 16:00:00,959.616,14,Office,159384,,,6.7,,5.6,25.0,1009.0,80.0,7.2
2939374,1249,3,2016-02-24 16:00:00,1038.96,14,Office,159384,,,6.7,,5.6,25.0,1009.0,80.0,7.2
2941456,1249,0,2016-02-24 17:00:00,393.0,14,Office,159384,,,7.2,,6.1,18.0,1008.0,80.0,5.1
2941457,1249,1,2016-02-24 17:00:00,835.477,14,Office,159384,,,7.2,,6.1,18.0,1008.0,80.0,5.1
2941458,1249,2,2016-02-24 17:00:00,1139.54,14,Office,159384,,,7.2,,6.1,18.0,1008.0,80.0,5.1
2941459,1249,3,2016-02-24 17:00:00,1003.73,14,Office,159384,,,7.2,,6.1,18.0,1008.0,80.0,5.1
2943540,1249,0,2016-02-24 18:00:00,386.0,14,Office,159384,,,8.3,,7.8,10.0,1006.0,60.0,3.6
2943541,1249,1,2016-02-24 18:00:00,870.564,14,Office,159384,,,8.3,,7.8,10.0,1006.0,60.0,3.6
2943542,1249,2,2016-02-24 18:00:00,1019.59,14,Office,159384,,,8.3,,7.8,10.0,1006.0,60.0,3.6
2943543,1249,3,2016-02-24 18:00:00,961.304,14,Office,159384,,,8.3,,7.8,10.0,1006.0,60.0,3.6
2945622,1249,0,2016-02-24 19:00:00,388.0,14,Office,159384,,,9.4,,8.9,18.0,1004.5,80.0,3.1
2945623,1249,1,2016-02-24 19:00:00,916.136,14,Office,159384,,,9.4,,8.9,18.0,1004.5,80.0,3.1
2945624,1249,2,2016-02-24 19:00:00,1019.59,14,Office,159384,,,9.4,,8.9,18.0,1004.5,80.0,3.1
2945625,1249,3,2016-02-24 19:00:00,927.577,14,Office,159384,,,9.4,,8.9,18.0,1004.5,80.0,3.1
2947706,1249,0,2016-02-24 20:00:00,384.0,14,Office,159384,,,13.3,,12.2,3.0,1002.5,150.0,3.1
2947707,1249,1,2016-02-24 20:00:00,798.898,14,Office,159384,,,13.3,,12.2,3.0,1002.5,150.0,3.1
2947708,1249,2,2016-02-24 20:00:00,839.664,14,Office,159384,,,13.3,,12.2,3.0,1002.5,150.0,3.1
2947709,1249,3,2016-02-24 20:00:00,942.968,14,Office,159384,,,13.3,,12.2,3.0,1002.5,150.0,3.1
2949786,1249,0,2016-02-24 21:00:00,394.0,14,Office,159384,,,17.2,,15.6,0.0,1001.5,180.0,7.7
2949787,1249,1,2016-02-24 21:00:00,1007.49,14,Office,159384,,,17.2,,15.6,0.0,1001.5,180.0,7.7
2949788,1249,2,2016-02-24 21:00:00,959.616,14,Office,159384,,,17.2,,15.6,0.0,1001.5,180.0,7.7
2949789,1249,3,2016-02-24 21:00:00,961.494,14,Office,159384,,,17.2,,15.6,0.0,1001.5,180.0,7.7
2951867,1249,0,2016-02-24 22:00:00,349.0,14,Office,159384,,,17.8,,15.6,3.0,1000.0,180.0,10.3
2951868,1249,1,2016-02-24 22:00:00,1476.32,14,Office,159384,,,17.8,,15.6,3.0,1000.0,180.0,10.3
2951869,1249,2,2016-02-24 22:00:00,899.64,14,Office,159384,,,17.8,,15.6,3.0,1000.0,180.0,10.3
2951870,1249,3,2016-02-24 22:00:00,544.361,14,Office,159384,,,17.8,,15.6,3.0,1000.0,180.0,10.3
2953951,1249,0,2016-02-24 23:00:00,344.0,14,Office,159384,,,17.8,,16.1,5.0,998.0,170.0,8.8
2953952,1249,1,2016-02-24 23:00:00,979.436,14,Office,159384,,,17.8,,16.1,5.0,998.0,170.0,8.8
2953953,1249,2,2016-02-24 23:00:00,659.736,14,Office,159384,,,17.8,,16.1,5.0,998.0,170.0,8.8
2953954,1249,3,2016-02-24 23:00:00,815.64,14,Office,159384,,,17.8,,16.1,5.0,998.0,170.0,8.8
2956035,1249,0,2016-02-25 00:00:00,357.0,14,Office,159384,,,17.8,,16.1,20.0,997.0,170.0,8.2
2956036,1249,1,2016-02-25 00:00:00,1154.41,14,Office,159384,,,17.8,,16.1,20.0,997.0,170.0,8.2
2956037,1249,2,2016-02-25 00:00:00,719.712,14,Office,159384,,,17.8,,16.1,20.0,997.0,170.0,8.2
2956038,1249,3,2016-02-25 00:00:00,895.502,14,Office,159384,,,17.8,,16.1,20.0,997.0,170.0,8.2
2958117,1249,0,2016-02-25 01:00:00,330.0,14,Office,159384,,,17.8,,16.1,58.0,995.5,180.0,9.8
2958118,1249,1,2016-02-25 01:00:00,831.17,14,Office,159384,,,17.8,,16.1,58.0,995.5,180.0,9.8
2958119,1249,2,2016-02-25 01:00:00,959.616,14,Office,159384,,,17.8,,16.1,58.0,995.5,180.0,9.8
2958120,1249,3,2016-02-25 01:00:00,990.785,14,Office,159384,,,17.8,,16.1,58.0,995.5,180.0,9.8
2960198,1249,0,2016-02-25 02:00:00,344.0,14,Office,159384,,,18.3,,16.1,3.0,993.5,180.0,12.9
2960199,1249,1,2016-02-25 02:00:00,950.048,14,Office,159384,,,18.3,,16.1,3.0,993.5,180.0,12.9
2960200,1249,2,2016-02-25 02:00:00,779.688,14,Office,159384,,,18.3,,16.1,3.0,993.5,180.0,12.9
2960201,1249,3,2016-02-25 02:00:00,832.614,14,Office,159384,,,18.3,,16.1,3.0,993.5,180.0,12.9
2962280,1249,0,2016-02-25 03:00:00,327.0,14,Office,159384,,,18.3,,16.1,3.0,992.0,180.0,12.4
2962281,1249,1,2016-02-25 03:00:00,826.969,14,Office,159384,,,18.3,,16.1,3.0,992.0,180.0,12.4
2962282,1249,2,2016-02-25 03:00:00,839.664,14,Office,159384,,,18.3,,16.1,3.0,992.0,180.0,12.4
2962283,1249,3,2016-02-25 03:00:00,853.583,14,Office,159384,,,18.3,,16.1,3.0,992.0,180.0,12.4
2964364,1249,0,2016-02-25 04:00:00,328.0,14,Office,159384,,,15.6,,13.9,17.0,,230.0,6.2
2964365,1249,1,2016-02-25 04:00:00,648.567,14,Office,159384,,,15.6,,13.9,17.0,,230.0,6.2
2964366,1249,2,2016-02-25 04:00:00,839.664,14,Office,159384,,,15.6,,13.9,17.0,,230.0,6.2
2964367,1249,3,2016-02-25 04:00:00,941.897,14,Office,159384,,,15.6,,13.9,17.0,,230.0,6.2
2966447,1249,0,2016-02-25 05:00:00,322.0,14,Office,159384,,,16.1,,14.4,76.0,991.5,190.0,6.2
2966448,1249,1,2016-02-25 05:00:00,717.016,14,Office,159384,,,16.1,,14.4,76.0,991.5,190.0,6.2
2966449,1249,2,2016-02-25 05:00:00,899.64,14,Office,159384,,,16.1,,14.4,76.0,991.5,190.0,6.2
2966450,1249,3,2016-02-25 05:00:00,1017.01,14,Office,159384,,,16.1,,14.4,76.0,991.5,190.0,6.2
2968527,1249,0,2016-02-25 06:00:00,306.0,14,Office,159384,,,16.1,,14.4,10.0,991.5,200.0,5.1
