,timestamp,meter_reading,meter_type
4451293,2016-03-25 17:00:00,522.11,hotwater
4453395,2016-03-25 18:00:00,355.0,electricity
4453396,2016-03-25 18:00:00,1515.62,chilledwater
4453397,2016-03-25 18:00:00,539.784,steam
4453398,2016-03-25 18:00:00,528.749,hotwater
4455498,2016-03-25 19:00:00,356.0,electricity
4455499,2016-03-25 19:00:00,1805.09,chilledwater
4455500,2016-03-25 19:00:00,719.712,steam
4455501,2016-03-25 19:00:00,528.749,hotwater
4457600,2016-03-25 20:00:00,412.0,electricity
4457601,2016-03-25 20:00:00,1737.84,chilledwater
4457602,2016-03-25 20:00:00,479.808,steam
4457603,2016-03-25 20:00:00,522.791,hotwater
4459705,2016-03-25 21:00:00,375.0,electricity
4459706,2016-03-25 21:00:00,1841.67,chilledwater
4459707,2016-03-25 21:00:00,479.808,steam
4459708,2016-03-25 21:00:00,522.13,hotwater
4461809,2016-03-25 22:00:00,342.0,electricity
4461810,2016-03-25 22:00:00,1592.77,chilledwater
4461811,2016-03-25 22:00:00,599.76,steam
4461812,2016-03-25 22:00:00,523.452,hotwater
4463914,2016-03-25 23:00:00,337.0,electricity
4463915,2016-03-25 23:00:00,1585.35,chilledwater
4463916,2016-03-25 23:00:00,779.688,steam
4463917,2016-03-25 23:00:00,530.041,hotwater
4466019,2016-03-26 00:00:00,339.0,electricity
4466020,2016-03-26 00:00:00,1025.51,chilledwater
4466021,2016-03-26 00:00:00,719.712,steam
4466022,2016-03-26 00:00:00,521.454,hotwater
4468123,2016-03-26 01:00:00,318.0,electricity
4468124,2016-03-26 01:00:00,1071.14,chilledwater
4468125,2016-03-26 01:00:00,599.76,steam
4468126,2016-03-26 01:00:00,524.113,hotwater
4470229,2016-03-26 02:00:00,328.0,electricity
4470230,2016-03-26 02:00:00,1005.97,chilledwater
4470231,2016-03-26 02:00:00,1319.47,steam
4470232,2016-03-26 02:00:00,518.775,hotwater
4472334,2016-03-26 03:00:00,336.0,electricity
4472335,2016-03-26 03:00:00,694.333,chilledwater
4472336,2016-03-26 03:00:00,599.76,steam
4472337,2016-03-26 03:00:00,591.993,hotwater
4474440,2016-03-26 04:00:00,317.0,electricity
4474441,2016-03-26 04:00:00,783.094,chilledwater
4474442,2016-03-26 04:00:00,659.736,steam
4474443,2016-03-26 04:00:00,626.175,hotwater
4476544,2016-03-26 05:00:00,310.0,electricity
4476545,2016-03-26 05:00:00,736.833,chilledwater
4476546,2016-03-26 05:00:00,659.736,steam
4476547,2016-03-26 05:00:00,663.077,hotwater
4478648,2016-03-26 06:00:00,325.0,electricity
4478649,2016-03-26 06:00:00,745.234,chilledwater
4478650,2016-03-26 06:00:00,1019.59,steam
4478651,2016-03-26 06:00:00,1007.28,hotwater
4480751,2016-03-26 07:00:00,298.0,electricity
4480752,2016-03-26 07:00:00,739.668,chilledwater
4480753,2016-03-26 07:00:00,779.688,steam
4480754,2016-03-26 07:00:00,1012.47,hotwater
4482854,2016-03-26 08:00:00,298.0,electricity
4482855,2016-03-26 08:00:00,668.898,chilledwater
4482856,2016-03-26 08:00:00,959.616,steam
4482857,2016-03-26 08:00:00,911.274,hotwater
4484959,2016-03-26 09:00:00,317.0,electricity
4484960,2016-03-26 09:00:00,755.703,chilledwater
4484961,2016-03-26 09:00:00,1019.59,steam
4484962,2016-03-26 09:00:00,926.05,hotwater
4487063,2016-03-26 10:00:00,330.0,electricity
4487064,2016-03-26 10:00:00,861.219,chilledwater
4487065,2016-03-26 10:00:00,1259.5,steam
4487066,2016-03-26 10:00:00,927.116,hotwater
4489168,2016-03-26 11:00:00,351.0,electricity
4489169,2016-03-26 11:00:00,602.192,chilledwater
4489170,2016-03-26 11:00:00,1319.47,steam
4489171,2016-03-26 11:00:00,973.446,hotwater
4491273,2016-03-26 12:00:00,306.0,electricity
4491274,2016-03-26 12:00:00,618.993,chilledwater
4491275,2016-03-26 12:00:00,1079.57,steam
4491276,2016-03-26 12:00:00,947.314,hotwater
4493377,2016-03-26 13:00:00,308.0,electricity
4493378,2016-03-26 13:00:00,849.507,chilledwater
4493379,2016-03-26 13:00:00,1019.59,steam
4493380,2016-03-26 13:00:00,212.066,hotwater
4495483,2016-03-26 14:00:00,341.0,electricity
4495484,2016-03-26 14:00:00,691.226,chilledwater
4495485,2016-03-26 14:00:00,1139.54,steam
4495486,2016-03-26 14:00:00,328.059,hotwater
4497586,2016-03-26 15:00:00,334.0,electricity
4497587,2016-03-26 15:00:00,833.623,chilledwater
4497588,2016-03-26 15:00:00,779.688,steam
4497589,2016-03-26 15:00:00,825.164,hotwater
4499689,2016-03-26 16:00:00,331.0,electricity
4499690,2016-03-26 16:00:00,962.526,chilledwater
4499691,2016-03-26 16:00:00,599.76,steam
4499692,2016-03-26 16:00:00,736.51,hotwater
4501791,2016-03-26 17:00:00,324.0,electricity
4501792,2016-03-26 17:00:00,928.633,chilledwater
4501793,2016-03-26 17:00:00,599.76,steam
4501794,2016-03-26 17:00:00,418.545,hotwater
4503893,2016-03-26 18:00:00,314.0,electricity
4503894,2016-03-26 18:00:00,835.767,chilledwater
4503895,2016-03-26 18:00:00,659.736,steam
4503896,2016-03-26 18:00:00,499.068,hotwater
4505997,2016-03-26 19:00:00,326.0,electricity
4505998,2016-03-26 19:00:00,1112.23,chilledwater
4505999,2016-03-26 19:00:00,719.712,steam
4506000,2016-03-26 19:00:00,537.376,hotwater
4508100,2016-03-26 20:00:00,340.0,electricity
4508101,2016-03-26 20:00:00,1106.48,chilledwater
4508102,2016-03-26 20:00:00,599.76,steam
4508103,2016-03-26 20:00:00,516.863,hotwater
4510202,2016-03-26 21:00:00,315.0,electricity
4510203,2016-03-26 21:00:00,1090.11,chilledwater
4510204,2016-03-26 21:00:00,839.664,steam
4510205,2016-03-26 21:00:00,515.551,hotwater
4512305,2016-03-26 22:00:00,326.0,electricity
4512306,2016-03-26 22:00:00,947.449,chilledwater
4512307,2016-03-26 22:00:00,599.76,steam
4512308,2016-03-26 22:00:00,498.231,hotwater
4514407,2016-03-26 23:00:00,334.0,electricity
4514408,2016-03-26 23:00:00,837.284,chilledwater
4514409,2016-03-26 23:00:00,779.688,steam
4514410,2016-03-26 23:00:00,541.432,hotwater
4516508,2016-03-27 00:00:00,330.0,electricity
4516509,2016-03-27 00:00:00,759.684,chilledwater
4516510,2016-03-27 00:00:00,719.712,steam
4516511,2016-03-27 00:00:00,545.337,hotwater
4518609,2016-03-27 01:00:00,320.0,electricity
4518610,2016-03-27 01:00:00,774.379,chilledwater
4518611,2016-03-27 01:00:00,539.784,steam
4518612,2016-03-27 01:00:00,533.866,hotwater
4520710,2016-03-27 02:00:00,323.0,electricity
4520711,2016-03-27 02:00:00,782.268,chilledwater
4520712,2016-03-27 02:00:00,659.736,steam
4520713,2016-03-27 02:00:00,536.42,hotwater
4522813,2016-03-27 03:00:00,312.0,electricity
4522814,2016-03-27 03:00:00,527.853,chilledwater
4522815,2016-03-27 03:00:00,719.712,steam
4522816,2016-03-27 03:00:00,618.79,hotwater
4524915,2016-03-27 04:00:00,301.0,electricity
4524916,2016-03-27 04:00:00,625.081,chilledwater
4524917,2016-03-27 04:00:00,659.736,steam
4524918,2016-03-27 04:00:00,919.921,hotwater
4527017,2016-03-27 05:00:00,342.0,electricity
4527018,2016-03-27 05:00:00,629.658,chilledwater
4527019,2016-03-27 05:00:00,719.712,steam
4527020,2016-03-27 05:00:00,636.32,hotwater
4529118,2016-03-27 06:00:00,313.0,electricity
4529119,2016-03-27 06:00:00,539.797,chilledwater
4529120,2016-03-27 06:00:00,839.664,steam
4529121,2016-03-27 06:00:00,546.885,hotwater
4531221,2016-03-27 07:00:00,323.0,electricity
4531222,2016-03-27 07:00:00,593.29,chilledwater
4531223,2016-03-27 07:00:00,779.688,steam
4531224,2016-03-27 07:00:00,666.652,hotwater
4533323,2016-03-27 08:00:00,300.0,electricity
4533324,2016-03-27 08:00:00,616.085,chilledwater
4533325,2016-03-27 08:00:00,539.784,steam
4533326,2016-03-27 08:00:00,717.223,hotwater
4535425,2016-03-27 09:00:00,325.0,electricity
4535426,2016-03-27 09:00:00,726.477,chilledwater
4535427,2016-03-27 09:00:00,899.64,steam
4535428,2016-03-27 09:00:00,797.615,hotwater
4537525,2016-03-27 10:00:00,332.0,electricity
4537526,2016-03-27 10:00:00,803.318,chilledwater
4537527,2016-03-27 10:00:00,899.64,steam
4537528,2016-03-27 10:00:00,643.98,hotwater
4539625,2016-03-27 11:00:00,328.0,electricity
4539626,2016-03-27 11:00:00,733.238,chilledwater
4539627,2016-03-27 11:00:00,899.64,steam
4539628,2016-03-27 11:00:00,710.663,hotwater
4541727,2016-03-27 12:00:00,391.0,electricity
4541728,2016-03-27 12:00:00,1014.64,chilledwater
4541729,2016-03-27 12:00:00,719.712,steam
4541730,2016-03-27 12:00:00,699.002,hotwater
4543828,2016-03-27 13:00:00,350.0,electricity
4543829,2016-03-27 13:00:00,792.601,chilledwater
4543830,2016-03-27 13:00:00,839.664,steam
4543831,2016-03-27 13:00:00,730.141,hotwater
4545932,2016-03-27 14:00:00,328.0,electricity
4545933,2016-03-27 14:00:00,882.126,chilledwater
4545934,2016-03-27 14:00:00,839.664,steam
4545935,2016-03-27 14:00:00,635.689,hotwater
4548034,2016-03-27 15:00:00,321.0,electricity
4548035,2016-03-27 15:00:00,798.261,chilledwater
4548036,2016-03-27 15:00:00,839.664,steam
4548037,2016-03-27 15:00:00,566.777,hotwater
4550137,2016-03-27 16:00:00,304.0,electricity
4550138,2016-03-27 16:00:00,756.086,chilledwater
4550139,2016-03-27 16:00:00,779.688,steam
4550140,2016-03-27 16:00:00,488.999,hotwater
4552241,2016-03-27 17:00:00,311.0,electricity
4552242,2016-03-27 17:00:00,740.549,chilledwater
4552243,2016-03-27 17:00:00,899.64,steam
4552244,2016-03-27 17:00:00,491.312,hotwater
4554345,2016-03-27 18:00:00,306.0,electricity
4554346,2016-03-27 18:00:00,769.883,chilledwater
4554347,2016-03-27 18:00:00,719.712,steam
4554348,2016-03-27 18:00:00,502.578,hotwater
4556447,2016-03-27 19:00:00,308.0,electricity
4556448,2016-03-27 19:00:00,611.68,chilledwater
4556449,2016-03-27 19:00:00,779.688,steam
4556450,2016-03-27 19:00:00,549.598,hotwater
4558550,2016-03-27 20:00:00,331.0,electricity
4558551,2016-03-27 20:00:00,905.475,chilledwater
4558552,2016-03-27 20:00:00,719.712,steam
4558553,2016-03-27 20:00:00,523.652,hotwater
4560652,2016-03-27 21:00:00,324.0,electricity
4560653,2016-03-27 21:00:00,862.007,chilledwater
4560654,2016-03-27 21:00:00,659.736,steam
4560655,2016-03-27 21:00:00,524.333,hotwater
4562755,2016-03-27 22:00:00,301.0,electricity
4562756,2016-03-27 22:00:00,944.139,chilledwater
4562757,2016-03-27 22:00:00,719.712,steam
4562758,2016-03-27 22:00:00,778.068,hotwater
4564855,2016-03-27 23:00:00,304.0,electricity
4564856,2016-03-27 23:00:00,610.124,chilledwater
4564857,2016-03-27 23:00:00,899.64,steam
4564858,2016-03-27 23:00:00,799.222,hotwater
4566957,2016-03-28 00:00:00,307.0,electricity
4566958,2016-03-28 00:00:00,877.534,chilledwater
4566959,2016-03-28 00:00:00,659.736,steam
4566960,2016-03-28 00:00:00,786.755,hotwater
4569058,2016-03-28 01:00:00,335.0,electricity
4569059,2016-03-28 01:00:00,887.798,chilledwater
4569060,2016-03-28 01:00:00,839.664,steam
4569061,2016-03-28 01:00:00,755.932,hotwater
4571160,2016-03-28 02:00:00,316.0,electricity
4571161,2016-03-28 02:00:00,597.962,chilledwater
4571162,2016-03-28 02:00:00,599.76,steam
4571163,2016-03-28 02:00:00,706.363,hotwater
4573263,2016-03-28 03:00:00,312.0,electricity
4573264,2016-03-28 03:00:00,581.611,chilledwater
4573265,2016-03-28 03:00:00,719.712,steam
4573266,2016-03-28 03:00:00,741.407,hotwater
4575365,2016-03-28 04:00:00,342.0,electricity
4575366,2016-03-28 04:00:00,575.169,chilledwater
4575367,2016-03-28 04:00:00,599.76,steam
4575368,2016-03-28 04:00:00,747.876,hotwater
4577467,2016-03-28 05:00:00,316.0,electricity
4577468,2016-03-28 05:00:00,611.966,chilledwater
4577469,2016-03-28 05:00:00,899.64,steam
4577470,2016-03-28 05:00:00,715.56,hotwater
4579572,2016-03-28 06:00:00,324.0,electricity
4579573,2016-03-28 06:00:00,603.202,chilledwater
4579574,2016-03-28 06:00:00,599.76,steam
4579575,2016-03-28 06:00:00,725.199,hotwater
4581676,2016-03-28 07:00:00,314.0,electricity
4581677,2016-03-28 07:00:00,533.907,chilledwater
4581678,2016-03-28 07:00:00,719.712,steam
4581679,2016-03-28 07:00:00,751.25,hotwater
4583780,2016-03-28 08:00:00,288.0,electricity
4583781,2016-03-28 08:00:00,531.337,chilledwater
4583782,2016-03-28 08:00:00,779.688,steam
4583783,2016-03-28 08:00:00,736.169,hotwater
4585887,2016-03-28 09:00:00,300.0,electricity
4585888,2016-03-28 09:00:00,814.223,chilledwater
4585889,2016-03-28 09:00:00,779.688,steam
4585890,2016-03-28 09:00:00,634.242,hotwater
4587994,2016-03-28 10:00:00,289.0,electricity
4587995,2016-03-28 10:00:00,637.474,chilledwater
4587996,2016-03-28 10:00:00,779.688,steam
4587997,2016-03-28 10:00:00,784.086,hotwater
4590099,2016-03-28 11:00:00,297.0,electricity
4590100,2016-03-28 11:00:00,954.102,chilledwater
4590101,2016-03-28 11:00:00,779.688,steam
4590102,2016-03-28 11:00:00,718.605,hotwater
4592205,2016-03-28 12:00:00,309.0,electricity
4592206,2016-03-28 12:00:00,865.167,chilledwater
4592207,2016-03-28 12:00:00,599.76,steam
4592208,2016-03-28 12:00:00,683.616,hotwater
4594311,2016-03-28 13:00:00,349.0,electricity
4594312,2016-03-28 13:00:00,804.914,chilledwater
4594313,2016-03-28 13:00:00,899.64,steam
4594314,2016-03-28 13:00:00,297.491,hotwater
4596416,2016-03-28 14:00:00,387.0,electricity
4596417,2016-03-28 14:00:00,1241.5,chilledwater
4596418,2016-03-28 14:00:00,719.712,steam
4596419,2016-03-28 14:00:00,485.298,hotwater
4598519,2016-03-28 15:00:00,366.0,electricity
4598520,2016-03-28 15:00:00,1316.37,chilledwater
4598521,2016-03-28 15:00:00,539.784,steam
4598522,2016-03-28 15:00:00,508.992,hotwater
4600627,2016-03-28 16:00:00,407.0,electricity
4600628,2016-03-28 16:00:00,1404.69,chilledwater
4600629,2016-03-28 16:00:00,479.808,steam
4600630,2016-03-28 16:00:00,508.911,hotwater
4602736,2016-03-28 17:00:00,393.0,electricity
4602737,2016-03-28 17:00:00,1801.02,chilledwater
4602738,2016-03-28 17:00:00,719.712,steam
4602739,2016-03-28 17:00:00,494.116,hotwater
4604842,2016-03-28 18:00:00,398.0,electricity
4604843,2016-03-28 18:00:00,1516.75,chilledwater
4604844,2016-03-28 18:00:00,839.664,steam
4604845,2016-03-28 18:00:00,500.465,hotwater
4606949,2016-03-28 19:00:00,378.0,electricity
4606950,2016-03-28 19:00:00,1656.99,chilledwater
4606951,2016-03-28 19:00:00,779.688,steam
4606952,2016-03-28 19:00:00,502.433,hotwater
4609056,2016-03-28 20:00:00,392.0,electricity
4609057,2016-03-28 20:00:00,1577.04,chilledwater
4609058,2016-03-28 20:00:00,539.784,steam
4609059,2016-03-28 20:00:00,505.056,hotwater
4611161,2016-03-28 21:00:00,394.0,electricity
4611162,2016-03-28 21:00:00,1568.83,chilledwater
4611163,2016-03-28 21:00:00,419.832,steam
4611164,2016-03-28 21:00:00,504.4,hotwater
4613268,2016-03-28 22:00:00,349.0,electricity
4613269,2016-03-28 22:00:00,1090.62,chilledwater
4613270,2016-03-28 22:00:00,719.712,steam
4613271,2016-03-28 22:00:00,514.765,hotwater
4615372,2016-03-28 23:00:00,367.0,electricity
4615373,2016-03-28 23:00:00,1130.88,chilledwater
4615374,2016-03-28 23:00:00,659.736,steam
4615375,2016-03-28 23:00:00,508.992,hotwater
4617477,2016-03-29 00:00:00,428.0,electricity
4617478,2016-03-29 00:00:00,862.949,chilledwater
4617479,2016-03-29 00:00:00,719.712,steam
4617480,2016-03-29 00:00:00,604.365,hotwater
4619579,2016-03-29 01:00:00,358.0,electricity
4619580,2016-03-29 01:00:00,714.233,chilledwater
4619581,2016-03-29 01:00:00,779.688,steam
4619582,2016-03-29 01:00:00,673.151,hotwater
4621684,2016-03-29 02:00:00,362.0,electricity
4621685,2016-03-29 02:00:00,788.907,chilledwater
4621686,2016-03-29 02:00:00,719.712,steam
4621687,2016-03-29 02:00:00,845.923,hotwater
4623788,2016-03-29 03:00:00,328.0,electricity
4623789,2016-03-29 03:00:00,891.218,chilledwater
4623790,2016-03-29 03:00:00,779.688,steam
4623791,2016-03-29 03:00:00,772.881,hotwater
4625893,2016-03-29 04:00:00,360.0,electricity
4625894,2016-03-29 04:00:00,604.638,chilledwater
4625895,2016-03-29 04:00:00,659.736,steam
4625896,2016-03-29 04:00:00,710.403,hotwater
4628000,2016-03-29 05:00:00,333.0,electricity
4628001,2016-03-29 05:00:00,758.307,chilledwater
4628002,2016-03-29 05:00:00,959.616,steam
4628003,2016-03-29 05:00:00,693.384,hotwater
4630103,2016-03-29 06:00:00,337.0,electricity
4630104,2016-03-29 06:00:00,723.521,chilledwater
4630105,2016-03-29 06:00:00,599.76,steam
4630106,2016-03-29 06:00:00,651.996,hotwater
4632208,2016-03-29 07:00:00,361.0,electricity
4632209,2016-03-29 07:00:00,675.187,chilledwater
4632210,2016-03-29 07:00:00,839.664,steam
4632211,2016-03-29 07:00:00,787.796,hotwater
4634314,2016-03-29 08:00:00,340.0,electricity
4634315,2016-03-29 08:00:00,693.755,chilledwater
4634316,2016-03-29 08:00:00,1019.59,steam
4634317,2016-03-29 08:00:00,744.035,hotwater
4636420,2016-03-29 09:00:00,334.0,electricity
4636421,2016-03-29 09:00:00,748.053,chilledwater
4636422,2016-03-29 09:00:00,839.664,steam
4636423,2016-03-29 09:00:00,773.582,hotwater
4638524,2016-03-29 10:00:00,330.0,electricity
4638525,2016-03-29 10:00:00,701.735,chilledwater
4638526,2016-03-29 10:00:00,719.712,steam
4638527,2016-03-29 10:00:00,849.447,hotwater
4640627,2016-03-29 11:00:00,344.0,electricity
4640628,2016-03-29 11:00:00,483.224,chilledwater
4640629,2016-03-29 11:00:00,899.64,steam
4640630,2016-03-29 11:00:00,890.926,hotwater
4642729,2016-03-29 12:00:00,348.0,electricity
4642730,2016-03-29 12:00:00,540.733,chilledwater
4642731,2016-03-29 12:00:00,719.712,steam
4642732,2016-03-29 12:00:00,860.563,hotwater
4644832,2016-03-29 13:00:00,349.0,electricity
4644833,2016-03-29 13:00:00,763.977,chilledwater
4644834,2016-03-29 13:00:00,899.64,steam
4644835,2016-03-29 13:00:00,221.184,hotwater
4646933,2016-03-29 14:00:00,377.0,electricity
4646934,2016-03-29 14:00:00,999.349,chilledwater
4646935,2016-03-29 14:00:00,539.784,steam
4646936,2016-03-29 14:00:00,529.781,hotwater
4649032,2016-03-29 15:00:00,384.0,electricity
4649033,2016-03-29 15:00:00,850.731,chilledwater
4649034,2016-03-29 15:00:00,779.688,steam
4649035,2016-03-29 15:00:00,517.098,hotwater
4651133,2016-03-29 16:00:00,377.0,electricity
4651134,2016-03-29 16:00:00,1185.98,chilledwater
4651135,2016-03-29 16:00:00,719.712,steam
4651136,2016-03-29 16:00:00,523.061,hotwater
4653300,2016-03-29 17:00:00,364.0,electricity
4653301,2016-03-29 17:00:00,1095.89,chilledwater
4653302,2016-03-29 17:00:00,779.688,steam
4653303,2016-03-29 17:00:00,454.886,hotwater
4655466,2016-03-29 18:00:00,401.0,electricity
4655467,2016-03-29 18:00:00,1138.14,chilledwater
4655468,2016-03-29 18:00:00,599.76,steam
4655469,2016-03-29 18:00:00,513.538,hotwater
4657629,2016-03-29 19:00:00,389.0,electricity
4657630,2016-03-29 19:00:00,1465.61,chilledwater
4657631,2016-03-29 19:00:00,839.664,steam
4657632,2016-03-29 19:00:00,510.894,hotwater
4659792,2016-03-29 20:00:00,407.0,electricity
4659793,2016-03-29 20:00:00,1449.8,chilledwater
4659794,2016-03-29 20:00:00,839.664,steam
4659795,2016-03-29 20:00:00,509.572,hotwater
4661956,2016-03-29 21:00:00,395.0,electricity
4661957,2016-03-29 21:00:00,1336.76,chilledwater
4661958,2016-03-29 21:00:00,719.712,steam
4661959,2016-03-29 21:00:00,504.4,hotwater
4664118,2016-03-29 22:00:00,417.0,electricity
4664119,2016-03-29 22:00:00,1481.7,chilledwater
4664120,2016-03-29 22:00:00,599.76,steam
4664121,2016-03-29 22:00:00,518.635,hotwater
4666456,2016-03-29 23:00:00,362.0,electricity
4666457,2016-03-29 23:00:00,1071.99,chilledwater
4666458,2016-03-29 23:00:00,599.76,steam
4666459,2016-03-29 23:00:00,514.099,hotwater
4668794,2016-03-30 00:00:00,425.0,electricity
4668795,2016-03-30 00:00:00,1082.36,chilledwater
4668796,2016-03-30 00:00:00,779.688,steam
4668797,2016-03-30 00:00:00,509.647,hotwater
4671084,2016-03-30 01:00:00,347.0,electricity
4671085,2016-03-30 01:00:00,875.517,chilledwater
4671086,2016-03-30 01:00:00,479.808,steam
4671087,2016-03-30 01:00:00,855.621,hotwater
4673423,2016-03-30 02:00:00,440.0,electricity
4673424,2016-03-30 02:00:00,805.411,chilledwater
4673425,2016-03-30 02:00:00,959.616,steam
4673426,2016-03-30 02:00:00,829.319,hotwater
4675764,2016-03-30 03:00:00,382.0,electricity
4675765,2016-03-30 03:00:00,752.828,chilledwater
4675766,2016-03-30 03:00:00,839.664,steam
4675767,2016-03-30 03:00:00,850.479,hotwater
4678102,2016-03-30 04:00:00,359.0,electricity
4678103,2016-03-30 04:00:00,704.774,chilledwater
4678104,2016-03-30 04:00:00,839.664,steam
4678105,2016-03-30 04:00:00,888.482,hotwater
4680442,2016-03-30 05:00:00,312.0,electricity
4680443,2016-03-30 05:00:00,645.002,chilledwater
4680444,2016-03-30 05:00:00,1019.59,steam
4680445,2016-03-30 05:00:00,845.382,hotwater
4682780,2016-03-30 06:00:00,320.0,electricity
4682781,2016-03-30 06:00:00,679.837,chilledwater
4682782,2016-03-30 06:00:00,1439.42,steam
4682783,2016-03-30 06:00:00,924.653,hotwater
4685118,2016-03-30 07:00:00,340.0,electricity
4685119,2016-03-30 07:00:00,653.365,chilledwater
4685120,2016-03-30 07:00:00,1139.54,steam
4685121,2016-03-30 07:00:00,961.704,hotwater
4687459,2016-03-30 08:00:00,343.0,electricity
4687460,2016-03-30 08:00:00,522.405,chilledwater
4687461,2016-03-30 08:00:00,1199.52,steam
4687462,2016-03-30 08:00:00,969.29,hotwater
4689801,2016-03-30 09:00:00,322.0,electricity
4689802,2016-03-30 09:00:00,632.061,chilledwater
